id,title,link
1007,EFNS guideline on the treatment of cerebral venous and sinus thrombosis,https://www.portailvasculaire.fr/sites/default/files/docs/saposnik-et-al-2024-diagnosis-and-management-of-cerebral-venous-thrombosis-a-scientific-statement-from-the-american.pdf
1008,EFNS guideline on the treatment of cerebral venous and sinus thrombosis in adult patients,https://www.portailvasculaire.fr/sites/default/files/docs/saposnik-et-al-2024-diagnosis-and-management-of-cerebral-venous-thrombosis-a-scientific-statement-from-the-american.pdf
1009,EFNS guideline on the treatment of tension-type headache – Report of an EFNS task force,https://mrimedical.net/wp-content/uploads/2018/08/3-EFNS-guideline-on-the-treatment-of-tension-type-headache-report-of-an-EFNS-task-force.-Eur-J-Neurol.-Bendtsen-L-Evers-S-Linde-M-2010.pdf
1010,EFNS guideline on treatment of multiple sclerosis relapses: report of an EFNS task force on treatment of multiple sclerosis relapses,
1011,"EFNS guidelines for diagnosis, therapy and prevention of Wernicke encephalopathy",https://www.cmaj.ca/highwire/filestream/58918/field_highwire_adjunct_files/0/five-wernicke-1-at.pdf
1012,EFNS guidelines for the diagnosis and management of Alzheimer’s disease,http://www.24hmb.com/voimages/web_image/upload/file/20140615/28811402828802749.pdf
1013,"EFNS guidelines for the molecular diagnosis of neurogenetic disorders: motoneuron, peripheral nerve and muscle disorders",
1014,EFNS guidelines for the use of intravenous immunoglobulin in treatment of neurological diseases,https://scispace.com/pdf/efns-guidelines-for-the-use-of-intravenous-immunoglobulin-in-mzluccxo0u.pdf
1015,EFNS guidelines on cognitive rehabilitation: report of an EFNS task force,
1016,EFNS Guidelines on cognitive rehabilitation: report of an EFNS Task Force,
1017,EFNS guidelines on diagnosis and management of neuromyelitis optica,https://www.ema.europa.eu/en/documents/presentation/presentation-neuromyelitis-optica-there-standard-care-eliezer-katz_en.pdf
1018,EFNS Guidelines on diagnosis and treatment of brain metastases: report of an EFNS Task Force,
1019,EFNS guidelines on diagnosis and treatment of primary dystonias,https://www.ern-rnd.eu/wp-content/uploads/2019/10/ERN-RND-Affirmed-Guideline-diagnosis-and-treatment-of-primary-dystonias_reference_final.pdf
1020,EFNS guidelines on disease-specific CSF investigations,
1021,EFNS guidelines on management of narcolepsy,https://effectivehealthcare.ahrq.gov/sites/default/files/pdf/TND_0460_08-23-2011.pdf
1022,EFNS guidelines on management of neurological problems in liver transplantation,
1023,EFNS guidelines on management of restless legs syndrome and periodic limb movement disorder in sleep,https://parkinsonizm.ru/wp-content/uploads/2022/10/EFNS_guideline_2006_restless_legs_syndrome_and_periodic_limb_movement_disorder_in_sleep.pdf
1024,EFNS guidelines on neuropathic pain assessment: revised 2009,https://www.orofacialpain.org.uk/downloads/Neuropathic%20pain/linked%20papers%20Ne%20Pain/Cruccu_et_al_2010_revised_EFNS_guidelines_on_NP_assessment[1].pdf
1025,EFNS guidelines on neurostimulation therapy for neuropathic pain,https://www.neuromodulation.com/assets/Members_only/fact_sheet_neuropathic_memb.pdf
1026,EFNS guidelines on pharmacological treatment of neuropathic pain,https://www.neuromuskularni-sekce.cz/res/file/archiv/Guidelines-Neuropathic-pain-EFNS-2006.pdf
1027,EFNS guidelines on the Clinical Management of Amyotrophic Lateral Sclerosis (MALS) – revised report of an EFNS task force,https://iris.unito.it/retrieve/handle/2318/2069710/1841746/Eur%20J%20Neurol%202024%20-%20Van%20Damme%20-%20European%20Academy%20of%20Neurology%20EAN%20guideline%20on%20the%20management%20of%20amyotrophic.pdf
1028,EFNS guidelines on the diagnosis and management of European Lyme neuroborreliosis,https://www.neuromuskularni-sekce.cz/res/file/aktuality/EFNS%20Guide-neuroboreliosis.pdf
1029,EFNS guidelines on the diagnosis and management of orthostatic hypotension,
1030,EFNS guidelines on the diagnostic approach to pauci- or asymptomatic hyperCKemia,https://www.researchgate.net/profile/Corrado_Angelini/publication/337862085_EFNS_guidelines_on_the_diagnostic_approach_to_pauci-_or_asymptomatic_hyperCKemia/links/5e6ccb5e458515e5557a049b/EFNS-guidelines-on-the-diagnostic-approach-to-pauci-or-asymptomatic-hyperCKemia.pdf
1031,EFNS guidelines on the molecular diagnosis of ataxias and spastic paraplegias,https://parkinsonizm.ru/wp-content/uploads/2022/10/EFNS_guideline_2010_molecular_diagnosis_of_ataxias_and_spastic_paraplegias.pdf
1032,"EFNS guidelines on the molecular diagnosis of channelopathies, epilepsies, migraine, stroke, and dementias",https://www.bcbsm.com/amslibs/content/dam/public/mpr/mprsearch/pdf/2037301.pdf
1033,EFNS guidelines on the molecular diagnosis of mitochondrial disorders,https://secure.highmark.com/ldap/medicalpolicy/wpa-highmark/attachment-references/L-197-002.pdf
1034,"EFNS guidelines on the molecular diagnosis of neurogenetic disorders: general issues, Huntington’s disease, Parkinson’s disease and dystonias",
1035,EFNS guidelines on the pharmacological treatment of neuropathic pain: 2010 revision,https://www.orofacialpain.org.uk/downloads/Neuropathic%20pain/linked%20papers%20Ne%20Pain/Cruccu_et_al_2010_revised_EFNS_guidelines_on_NP_assessment[1].pdf
1036,EFNS guidelines on the use of neuroimaging in the management of motor neuron diseases,
1037,EFNS guidelines on the use of neuroimaging in the management of multiple sclerosis,
1038,EFNS guidelines on the use of skin biopsy in the diagnosis of peripheral neuropathy,
1039,EFNS guidelines on the use of skin biopsy in the diagnosis of peripheral neuropathy,
1040,EFNS task force on management of amyotrophic lateral sclerosis: guidelines for diagnosing and clinical care of patients and relatives,
1041,EFNS task force on molecular diagnosis of neurologic disorders Guidelines for the molecular diagnosis of inherited neurologic diseases First of two parts,https://parkinsonizm.ru/wp-content/uploads/2022/09/EFNS_guideline_2001_molecular_diagnosis_of_inherited_neurologic_diseases__part_1.pdf
1042,EFNS task force on molecular diagnosis of neurologic disorders Guidelines for the molecular diagnosis of inherited neurologic diseases Second of two parts,
1043,EFNS Task Force on postgraduate neurological training Survey of the current situation of postgraduate neurological training in Europe,https://ibn.idsi.md/sites/default/files/imag_file/1-5_2.pdf
1044,EFNS Task Force on Teaching of Neuroimaging in Neurology Curricula in Europe: present status and recommendations for the future,
1045,EFNS task force – therapy of nystagmus and oscillopsia,http://www.vertigocenter.ch/straumann/reprints/Straube2004.pdf
1046,EFNS task force: the use of neuroimaging in the diagnosis of dementia,https://nervuslimibas.lv/PDF/vadlinijas/4_EFNS%20task%20force%20the%20use%20of%20neuroimaging%20in%20the%20diagnosis%20of%20dementia_2012.pdf
1047,EFNS-ENS guidelines for the use of PCR technology for the diagnosis of infections of the nervous system,
1048,EFNS-ENS Guidelines on the diagnosis and management of disorders associated with dementia,http://www.24hmb.com/voimages/web_image/upload/file/20140615/28811402828802749.pdf
1049,EFNS-ENS/EAN Guideline on concomitant use of cholinesterase inhibitors and memantine in moderate to severe Alzheimer's disease,
1050,EFNS/ENS Consensus on the diagnosis and management of chronic ataxias in adulthood,
1051,EFNS/ENS Guidelines for the treatment of ocular myasthenia,https://file.medtrib.cn/pdf/f54deb4d-36f3-443f-a241-717d0d23c600/EFNS-ENS%20Guidelines%20for%20the%20treatment%20of%20ocular%20myasthenia.pdf
1052,EFNS/MDS-ES recommendations for the diagnosis of Parkinson's disease,https://www.movementdisorders.org/MDS-Files1/MDS-ES/MDS-ES--EFNS/BerardellietalEFNSMDSESene12022.pdf
1053,Ei-alkoholiperäinen rasvamaksatauti,https://www.kaypahoito.fi/xmedia/khp/khp00132.pdf
1054,Einsatz der intraaortalen Ballongegenpulsation in der Herzchirurgie (IABP). S3-LL (DGTHG),https://register.awmf.org/assets/guidelines/011-020m_S3_Einsatz-intraaortale-Ballongegenpulsation-Herzchirurgie-IABP_2024-09.pdf
1055,Einsatz und Behandlung von humaner Milch in Einrichtungen des Gesundheitswesens. S2k-LL (GNPI),https://register.awmf.org/assets/guidelines/024-026l_S2k_Einsatz-Behandlung-humane-Milch-Einrichtungen-Gesundheitswesen_2024-05.pdf
1056,"Einsatz von Exoskeletten im beruflichen Kontext zur Primär-, Sekundär-, und Tertiärprävention von arbeitsassoziierten Muskel-Skelett-Erkrankungen oder -Beschwerden. S2k-LL (DGAUM)",
1057,"Einsatz von Platelet rich Fibrin (PRF) in der dentalen Implantologie. S3-LL (DGZMK, DGI)",https://www.bundestag.de/resource/blob/1057696/WD-8-002-25-pdf.pdf
1058,Einsatz von Schulgesundheitsfachkräften an Schulen. S2k-LL (DGSPJ),https://www.dgspj.de/wp-content/uploads/service-pressemitteilungen-schulgesundheitsfachkraefte-kampagne-dgspj-2023.pdf
1059,"Einwilligung von Menschen mit Demenz in medizinische Maßnahmen. S2k-LL (DGGG, DGPPN, DGN)",https://register.awmf.org/assets/guidelines/108-001l_S2k_Einwilligung_von_Menschen_mit_Demenz_in_medizinische_Ma%C3%9Fnahmen_2024-11-abgelaufen.pdf
1060,Ektooppinen (kohdunulkoinen) raskaus,https://www.theseus.fi/bitstream/10024/171847/2/Rissanen_Eevi_ja_Smahl_Johanna.pdf
1061,Elaboración de Guías de Práctica Clínica en el Sistema Nacional de Salud. Actualización del Manual Metodológico,https://portal.guiasalud.es/wp-content/uploads/2019/01/manual_gpc_completo.pdf
1062,Ellenbogen Erstluxation. S2e-LL (DGU),
1063,Elvytys,https://www.duodecimlehti.fi/xmedia/duo/duo16664.pdf
1064,Elvytys (vastasyntynyt),https://www.kaypahoito.fi/xmedia/hoi/hoi50065f.pdf
1065,Embracing Cultural Diversity in Health Care: Developing Cultural Competence,https://rnao.ca/sites/rnao-ca/files/storage/related/2337_BPG_Embracing_Cultural_Diversity_summary.pdf
1066,Emergency and acute medical care in over 16s: service delivery and organisation (NG94),http://www.dickyricky.com/Medicine/Guidelines/NICE/NG094%20Emergency%20and%20acute%20medical%20care%20service%20delivery.pdf
1067,Empfehlungen für die strukturellen Voraussetzungen der perinatologischen Versorgung in Deutschland. S2k-LL (DGPM),https://register.awmf.org/assets/guidelines/087-001l_S2k_Empfehlungen-strukturelle-Voraussetzungen-perinatologische-Versorgung-Deutschland__2021-04_01.pdf
1068,"Empfehlungen zur Therapie von Patienten mit COVID-19 - Living Guideline. S3-LL (DGIIN, DIVI, DGP)",https://www.bar-frankfurt.de/fileadmin/dateiliste/113-001l_S3_Empfehlungen-zur-Therapie-von-Patienten-mit-COVID-19_2024-01.pdf
1069,Empfehlungen zur Verhinderung lagerungsbedingter Schäden in der operativen Gynäkologie. S2k-LL (DGGG),https://register.awmf.org/assets/guidelines/015-077l_S2k_Verhinderung_Lagerungssch%C3%A4den_Operationen_Gyn%C3%A4kologie_2021-01.pdf
1070,Enabling Aboriginal Health Workers and Non Aboriginal Health Professionals to work collaboratively in the delivery of Health Care to Aboriginal and Torres Strait Islander Australians (Best Practice 18(12)),https://www.mhcc.org.au/wp-content/uploads/2020/07/WwFNP_Resource_v5.pdf
1071,End of life care for adults: service delivery (NG142),https://www.ncbi.nlm.nih.gov/books/NBK558771/bin/bm1.pdf
1072,"End of life care for infants, children and young people with life-limiting conditions: planning and management (NG61)",
1073,Endocrine Therapy for Hormone Receptor–Positive Metastatic Breast Cancer: American Society of Clinical Oncology Guideline,https://www.nvmo.org/wp-content/uploads/2017/11/Rugo-ASCO-guideline-HT-MBC-JCO-2016.pdf
1074,"Endocrine Treatment and Targeted Therapy for HR-Positive, HER2-Negative Metastatic Breast Cancer Guideline and Rapid Update",https://www.hhs.texas.gov/sites/default/files/documents/jan-2026-durb-agenda-item03s.pdf
1075,"Endokrinologische Nachsorge nach onkologischen Erkrankungen im Kindes- und Jugendalter. S3-LL (GPOH, DGKED)",https://www.gpoh.de/kinderkrebsinfo/content/e1676/e1738/e1756/e214470/SIOPCNSGCTII_ger.pdf
1076,Endometriosis: diagnosis and management (NG73),https://www.ncbi.nlm.nih.gov/books/NBK604068/bin/niceng73er1-appa-et1.pdf
1077,Endometriumcarcinoom. National evidence-based guideline,https://richtlijnendatabase.nl/uploaded/docs/Oncologie/endometriumcarcinoom/Evidence_tabellen_Vraag6_Endometriumcarcinoom_.pdf
1078,"Endometriumkarzinom. S3-LL (Leitlinienprogramm Onkologie von AWMF, DKG und DKH)",https://register.awmf.org/assets/guidelines/032-034OLl_S3_Endometriumkarzinom_2024-07.pdf
1079,Endorsement of the European Association of Neuro-Oncology (EANO) guideline on the diagnosis and treatment of adult astrocytic and oligodendroglial  gliomas,
1080,Engaging Clients Who Use Substances,https://rnao.ca/sites/rnao-ca/files/Engaging_Clients_Who_Use_Substances_13_WEB.pdf
1081,Enkelbandletsel (M04),https://richtlijnen.nhg.org/files/2021-10/Totstandkoming%20NHG-Standaard%20Enkelbandletsel.pdf
1082,Ennenaikainen synnytys,https://core.ac.uk/download/pdf/161415963.pdf
1083,"Enuresis und nicht-organische (funktionelle) Harninkontinenz bei Kindern und Jugendlichen. S2k-LL (DGKJP, DGKJ)",https://register.awmf.org/assets/guidelines/028-026l_S2k_Enuresis-und-nicht-organische-funktionelle-Harninkontinenz_2021-12.pdf
1084,Environmental healthcare design strategies and event related anxiety in pediatric patients (Best Practice 16(11)),
1085,Epävakaa persoonallisuus,https://www.kaypahoito.fi/xmedia/khp/khp00074.pdf
1086,epic4: Guidelines for the prevention of healthcare-associated infections,https://www.adcare.no/wp-content/uploads/2024/06/NHS-Guidelines-Preventing-Healthcare-Associated-Infections.pdf
1087,Epicondylitis (M60),https://link.springer.com/content/pdf/10.1007/978-90-313-8460-0_4.pdf
1088,Epicondylopathia radialis humeri. S2k-LL (DGOU),
1089,"Epidemiologie, Diagnostik und Therapie der erektilen Dysfunktion. S3-LL (DGU)",https://dnvp9c1uo2095.cloudfront.net/cms-content/030112_LL_Erektile_Dysfunktion_2018_archiviert_1708602756897.pdf
1090,"Epidemiologie, Diagnostik und Therapie erwachsener Patienten mit nosokomialer Pneumonie. S3-LL (DGP)",https://register.awmf.org/assets/guidelines/020-013l_S3_Epidemiologie-Diagnostik-Therapie-erwachsener-Patienten-nosokomiale-Pneumonie__2024-03.pdf
1091,"Epidemiologie, Diagnostik, Therapie und Nachsorge des Blasenekstrophie-Epispadie Komplex (BEEK). S3-LL (DGU)",https://register.awmf.org/assets/guidelines/043-058m_S3_Epidemiologie-Diagnostik-Therapie-Nachsorge-Blasenekstrophie-Epispadie-Komplex-BEEK_2024-09.pdf
1092,"Epidemiologie, Diagnostik, Therapie, Prävention und Management unkomplizierter, bakterieller, ambulant erworbener Harnwegsinfektionen bei Erwachsenen (HWI). S3-LL (DGU)",https://register.awmf.org/assets/guidelines/043-044k_S3_Epidemiologie-Diagnostik-Therapie-Praevention-Management-Harnwegsinfektionen-Erwachsene-HWI_2024-09.pdf
1093,Épidermolyses bulleuses héréditaires,https://www.sfco-congres.org/articles/sfmbcb/pdf/2017/01/sfco-65-03037.pdf
1094,Epidurale Rückenmarkstimulation zur Therapie chronischer Schmerzen. S3-LL (DGNC),http://research.iscrr.com.au/__data/assets/pdf_file/0004/297796/implantable-pain-therapies-intrathecal-infusions.pdf
1095,Epilepsiat (aikuiset),https://www.kaypahoito.fi/xmedia/khp/khp00083.pdf
1096,Epilepsiat ja kuumekouristukset (lapset),https://www.kaypahoito.fi/xmedia/khp/khp00067.pdf
1097,Epilepsiechirurgie Kindes- und Jugendalter: prächirurgische Diagnostik und Therapie. S2k-LL (GNP),
1098,Epilepsien im Kindes- und Jugendalter: Therapie. S2k-LL (GNP),https://www.dgspj.de/wp-content/uploads/qualitaetssicherung-leitlinien-liste-03-2025.pdf
1099,Epilepsies in children and young people: Investigative procedures and management (SIGN CPG 159),https://www.sign.ac.uk/media/1843/sign-159-qrg.pdf
1100,"Epilepsies in children, young people and adults (NG217)",https://ep.bmj.com/content/early/2023/06/19/archdischild-2022-324427.full.pdf
1101,Epileptinen kohtaus (pitkittynyt),https://www.kaypahoito.fi/xmedia/hoi/hoi50030.pdf
1102,Epitheliaal ovariumcarcinoom. National evidence-based guideline,https://kiyatec.com/wp-content/uploads/2024/01/ovarian-patient.pdf
1103,Erarbeitung von Leitlinien für Diagnostik und Therapie. Methodische Empfehlungen (AWMF),https://www.awmf.org/fileadmin/user_upload/dateien/publikationen_zu_leitlinien/2004.pdf
1104,Erfelijk en familiair ovariumcarcinoom,https://www.huisartsengenetica.nl/sites/default/files/inline-files/BRCA1_2%20geassocieerd%20mamma_ovariumcarcinoom_0.pdf
1105,Erfelijke darmkanker. National evidence-based guideline,https://www.mdl.nl/sites/www.mdl.nl/files/richlijnen/Erfelijke_darmkanker_-_december_2015_def.pdf
1106,Erhöhter TSH-Wert in der Hausarztpraxis. S2k-LL (DEGAM),https://www.degam.de/files/Inhalte/Leitlinien-Inhalte/Dokumente/DEGAM-S2-Leitlinien/053-046_Erhoehter%20TSH-Wert%20in%20der%20Hausarztpraxis/oeffentlich/S2k%20LL%20TSH%20ver%C3%B6ffentlicht%202023/DEGAM_LL_TSH_2023_Kurz_RZ_010723.pdf
1107,"Ernährung und Ernährungsmedizin in der Onkologie. S3-LL (DGEM, DKG, DGHO)",https://www.dgho.de/arbeitskreise/a-g/ernaehrung-und-stoffwechsel/vorstellung-des-ak-bei-der-jahrestagung/stoffwechsel_hauptprogramm_basel.pdf
1108,Ernährungsempfehlung zur Behandlung des Diabetes mellitus - Empfehlungen zur Proteinzufuhr. S3-LL (DDG),https://www.ddg.info/fileadmin/user_upload/01_Die_DDG/03_Ausschuesse/02_Ernaehrung/2015-057-025l_S3_Diabetes_mellitus_Empfehlungen_Proteinzufuhr_2015-10.pdf
1109,ERS/ESICM/ESCMID/ALAT guidelines for the management of severe community-acquired pneumonia,http://www.bai-care.com/data/upload/file/201803/79dd58ed6ed2679f45b40794e7bd17b1.pdf
1110,"Ersatz fehlender Zähne mit Verbundbrücken. S3-LL (DGZMK, DGI)",https://www.dginet.de/wp-content/uploads/sites/4/2023/01/Leitlinie_Ersatz-fehlender-Zaehne-Verbundbruecken_2019-07_2024-06.pdf
1111,Erster epileptischer Anfall und Epilepsien im Erwachsenenalter. S2k-LL (DGN),https://register.awmf.org/assets/guidelines/030-041l_S2k_Erster-epileptischer-Anfall-Epilepsien-Erwachsenenalter_2023-09.pdf
1112,Ersttrimester Diagnostik und Therapie @ 11-13+6 Schwangerschaftswochen. S2e-LL (DEGUM),https://oegum.at/wp-content/uploads/2025/03/2024-085-002k_S2e_Ersttrimester-Diagnostik-Therapie-Kurzfassung-engl-Teil-2-UiM2024.pdf
1113,ESCMID Clinical Guidelines on the Evaluation and Management of a Reported Antibiotic Allergy,https://padovaid.com/ESCMID.pdf
1114,ESCMID COVID-19 guidelines: diagnostic testing for SARS-CoV-2,https://elibrary.escmid.org/download/16494380023598_ESCMID%20COVID-19%20guidelines_diagnostic%20testing.pdf
1115,ESCMID COVID-19 living guidelines: drug treatment and clinical management,https://dipot.ulb.ac.be/dspace/bitstream/2013/338844/5/lettercmi-rdv7.pdf
1116,ESCMID Generic Competencies in Antimicrobial Prescribing and Stewardship: Towards a European Consensus,
1117,ESCMID guideline for the diagnosis and management of Candida diseases 2012: non-neutropenic adult patients,
1118,ESCMID guideline for the diagnosis and management of Pneumocystis pneumonia,https://clinicalinfo.hiv.gov/sites/default/files/guidelines/documents/adult-adolescent-oi/pneumocystis-pneumonia-adult-adolescent-oi.pdf
1119,ESCMID guideline for the diagnosis and treatment of biofilm infections 2014,https://microgendx.com/resources/biofilm-research/ESCMID-guideline-for-the-diagnosis-and-treatment-of-biofilm-infections.pdf
1120,ESCMID guideline on clinician-targeted interventions to optimise treatment for common acute infections in primary care,https://core.ac.uk/download/pdf/196601079.pdf
1121,ESCMID guideline: diagnosis and treatment of acute bacterial meningitis,https://microbius.ru/uploads/document/file/16/diagnosis-and-_.treatment-of-acute-bacterial-meningitis-_escmid_-2016_.pdf
1122,ESCMID Guidelines for management of infectious complications after chimeric antigen receptor T cell therapy and bispecific antibodies for haematological malignancies,https://www.bhs.be/files/Infections.pdf
1123,ESCMID guidelines for management of invasive group A streptococcal infections in adult and paediatric patients,https://www.espid.org/data/files/Guideline%20Sub-Committee/ESPID%20CfG%20Collection%20of%20GAS%20Guidelines%20Dec%202022.pdf
1124,"ESCMID guidelines for the diagnosis, clinical management and follow-up of patients with alveolar echinococcosis",https://publisherspanel.com/api/files/view/1155567.pdf
1125,ESCMID guidelines for the management of the infection control measures to reduce transmission of multidrug‐resistant Gram‐negative bacteria in hospitalized patients,
1126,ESCMID guidelines on dosing of antimicrobials in patients with renal impairment with or without RRT,
1127,ESCMID guidelines on infection Control Strategies and Interventions to prevent Ventilator-associated Pneumonia in adult patients,https://publications.ersnet.org/content/erj/50/3/1700582.full.pdf
1128,"ESCMID guidelines on nomenclature, diagnosis and treatment of acute and chronic Q fever",
1129,ESCMID guidelines on selection and duration of antibiotic treatment in infectious aortitis and vascular graft and endograft infections,
1130,ESCMID guidelines on testing for SARS-CoV-2 in asymptomatic individuals to prevent transmission in the health care setting,
1131,ESCMID Guidelines on Vaccination of Adult Solid-Organ Transplant Recipients,https://www.transplant.bc.ca/PublishingImages/transplant-patients/medication-vaccination/vaccination-after-your-transplant/Vaccinations%20for%20Solid%20Organ%20Transplant%20Recipients%20-%2010%2001%202025.pdf
1132,ESCMID rapid guidelines for assessment and management of long COVID,https://elibrary.escmid.org/download/16494379617682_ESCMID%20rapid%20guidelines%20for%20assessment%20and%20management%20of%20long%20COVID.pdf
1133,"ESCMID Study Group for Infections in Compromised Hosts (ESGICH) Consensus Document on the Safety of Targeted and Biological Therapies: An Infectious Diseases Perspective (Agents Targeting Lymphoid Cells Surface Antigens [I]: CD19, CD20 and CD52)",
1134,ESCMID Study Group for Infections in Compromised Hosts (ESGICH) Consensus Document on the safety of targeted and biological therapies: an infectious diseases perspective (Cell surface receptors and associated signaling pathways),
1135,ESCMID Study Group for Infections in Compromised Hosts (ESGICH) Consensus Document on the Safety of Targeted and Biological Therapies: An Infectious Diseases Perspective (Intracellular Signaling Pathways: Tyrosine Kinase and mTOR Inhibitors),
1136,ESCMID Study Group for Infections in Compromised Hosts (ESGICH) Consensus Document on the Safety of Targeted and Biological Therapies: An Infectious Diseases Perspective (Introduction),
1137,ESCMID Study Group for Infections in Compromised Hosts (ESGICH) Consensus Document on the Safety of Targeted and Biological Therapies: An Infectious Diseases Perspective (Soluble Immune Effector Molecules [I]: Anti-Tumor Necrosis Factor-α Agents),
1138,ESCMID-ECMM guideline: diagnosis and management of invasive aspergillosis in neonates and children,
1139,ESCMID-EUCIC clinical guidelines on decolonization of multidrug-resistant Gram-negative bacteria carriers,
1140,ESCMID/EUCIC clinical practice guidelines on perioperative antibiotic prophylaxis in patients colonized by multidrug-resistant Gram-negative bacteria before surgery,https://www.hider.org.tr/kilavuzlar-pdf/uluslararasi/ESCMID%20MDR%20kolonize%20Hastalarda%20perioperatif%20profilaksi%20rehberi.pdf
1141,ESICM/ESCMID task force on practical management of invasive candidiasis in critically ill patients,
1142,ESICM/ESCMID task force on practical management of invasive candidiasis in critically ill patients.,
1143,"Establecimiento de estándares, registro y análisis de casos de tratamiento de la colitis ulcerosa mediante sistemas de aféresis (Informe nº: Osteba E-08-05)",https://www.sergas.es/Docs/Avalia-t/Osteba200605.pdf
1144,Estrategias para favorecer y potenciar la Enfermería basada en la evidencia en la Comunidad Autónoma del País Vasco (Informe nº: Osteba D-18-01),https://www.enfermeriacomunitaria.org/web/attachments/article/589/ENFERMERI%CC%81A%20BASADA%20EN%20LA%20EVIDENCIA.pdf
1145,Estrategias terapéuticas en la esquizofrenia refractaria o esquizofrenia resistente a tratamiento (Informe nº: Osteba D/12/04),
1146,Estrategias útiles para la promoción de estilos de vida saludables en Atención Primaria de Salud (Informe nº: Osteba D-08-07),https://www.osakidetza.euskadi.eus/contenidos/informacion/2008_osteba_publicacion/es_def/adjuntos/D_08_07_estilos_vida.pdf
1147,Estrogen and Progesterone Receptor Testing in Breast Cancer: ASCO/CAP Guideline Update,https://documents.cap.org/documents/erpgr_teaching_powerpoint.pdf
1148,Estudio de casos y controles: La eficacia de la Intervención en la sobrecarga experimentada por familiares de pacientes bipolares (Informe n° D-11-02),
1149,Estudio de costes del programa de detección precoz del cáncer de mama de la Comunidad Autónoma del País Vasco. Revisión sistemática de estudios de evaluación económica del cribado de cáncer de mama (Informe nº: Osteba D/12/03),
1150,Estudio de las prestaciones sanitarias urgentes y emergentes en la Comunidad Autónoma Vasca: Análisis y propuestas de mejora (Informe n°: Osteba D-09-05),https://www.euskadi.eus/contenidos/proyecto_ley/23_pley_xiileg/eu_def/adjuntos/Memoria-CES-ondorengoa.pdf
1151,Estudio de los factores de riesgo de la conducta suicida en pacientes hospitalizados. Análisis de la atención sanitaria (Informe nº: Osteba D-07-02),https://dialnet.unirioja.es/descarga/articulo/8584899.pdf
1152,Estudio de satisfacción de factores de la atención hospitalaria que los familiares de personas fallecidas consideran importantes en la fase final de la vida (Informe nº: Osteba D-06-04),
1153,Estudio multicéntrico para el análisis de la efectividad de la telemedicina en programas de aseguramiento de la calidad de las espirometrías (Informe nº: Osteba E12/03),https://www.euskadi.eus/contenidos/informacion/2012_osteba_publicacion/es_def/adjuntos/e_12_03%20Estudio%20multicentrico%202009_03.pdf
1154,Estudio piloto de identificación y evaluación de tecnologías sanitarias obsoletas a partir de las bases de datos de tecnologías emergentes (Informe nº: Osteba E-14-22),
1155,Estudio sobre la ampliación de la edad de la población diana del programa de detección del cáncer de mama en la CAPV (Informe nº: Osteba D-04-02.,https://www.euskadi.eus/contenidos/informacion/enfermedades_cancer_mama_ampli/es_def/adjuntos/Hoja_Junio2011.pdf
1156,Estudio sobre la utilización de las Guías de Práctica Clínica en Atención Especializada. Exploración de barreras y facilitadores para su implementación (Informe nº: Osteba D-13-08),https://www.euskadi.eus/contenidos/informacion/2013_osteba_publicacion/es_def/adjuntos/Informe%20D-13-08.pdf
1157,État de santé des personnes en situation de prostitution et des travailleurs du sexe et identification des facteurs de vulnérabilité sanitaire,
1158,Etäyhteydellä toteutettava pitkäaikaissairautta sairastavan omahoidon ohjaus,https://www.hotus.fi/wp-content/uploads/2022/12/etaohjaus-hoitosuositus.pdf
1159,Eteisvärinä,https://www.kaypahoito.fi/xmedia/khp/khp00103.pdf
1160,Eturauhassyöpä,https://www.kaypahoito.fi/xmedia/khp/khp00006.pdf
1161,European Academy of Neurology (EAN) guideline on the management of amyotrophic lateral sclerosis in collaboration with European Reference Network for Neuromuscular Diseases (ERN EURO-NMD),https://iris.unito.it/bitstream/2318/2069710/1/Eur%20J%20Neurol%202024%20-%20Van%20Damme%20-%20ALS%20Guidelines%20ene16264-sup-0002-appendixs1.pdf
1162,European Academy of Neurology (EAN)/European Federation of Autonomic Societies (EFAS)/International Neuro-Urology Society (INUS) Guidelines for Practising Neurologists on the Assessment and Treatment of Neurogenic Urinary and Sexual Symptoms (NEUROGED Gui,
1163,European Academy of Neurology guideline on the diagnosis of coma and other disorders of consciousness,
1164,European Academy of Neurology guideline on the management of medication-overuse headache,https://nugs.rs/wp-content/uploads/2014/04/Treatment-of-medication-overuse-headache-guideline-of-the-EFNS-headache-panel-EFNS-guidelines-2011.pdf
1165,European Academy of Neurology guideline on trigeminal neuralgia,https://www.uems-neuroboard.org/web/images/docs/exam/2021/Guideline-Papers/EAN-guideline-trigeminal-neuralgia-Bendtsen2019.pdf
1166,European Academy of Neurology guidelines on the treatment of cluster headache,https://www.uems-neuroboard.org/web/images/docs/exam/2024/papers/06-EAN-guideline-cluster-headache2023.pdf
1167,European Academy of Neurology/Movement Disorder Society - European Section guideline on the treatment of Parkinson's disease: I. Invasive therapies,
1168,European Academy of Neurology/Peripheral Nerve Society guideline on diagnosis and treatment of chronic inflammatory demyelinating polyradiculoneuropathy: Report of a joint Task Force—Second revision,https://www.tnms.com.tw/wp-content/uploads/2022/04/Euro-J-of-Neurology-2021-Van-den-Bergh-European-Academy-of-Neurology-Peripheral-Nerve-Society-guideline-on-diagnosis.pdf
