"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"P9AZQCKV","webpage","2021","Society for Immunotherapy of Cancer (SITC)","Society for Immunotherapy of Cancer (SITC) clinical practice guideline on immunotherapy for the treatment of breast cancer","","","","","","","2021","2026-01-08 03:00:49","2026-01-08 03:00:49","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GTUVLFZ2","webpage","2011","2020; HAS (FR)","Situations pathologiques pouvant relever de l'hospitalisation à domicile au cours de l'ante et du post-partum. Recommandation de bonne pratique","","","","","France","","2011","2026-01-08 03:00:49","2026-01-08 03:00:49","","","","","","","","","","","","","","","French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4S57TFJ2","webpage","2023","scientificresources@sitcancer.org; Society for Immunotherapy of Cancer (SITC)","Society for Immunotherapy of Cancer (SITC) clinical practice guideline on immunotherapy for the treatment of gastrointestinal cancer","","","","","","","2023","2026-01-08 03:00:50","2026-01-08 03:00:50","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25WMWG8J","webpage","2018","Raija Sipilä (raija.sipila@duodecim.fi); Sinusitis; 2020; CC (FI)","Sivuontelotulehdus","","","","","Finland","","2018","2026-01-08 03:00:51","2026-01-08 03:00:51","","","","","","","","","","","","","","","Finnish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6MEZTVQP","webpage","","Ina Kopp (imwi@awmf.org); Sedation and conscious sedation for diagnostic and interventional procedures in children; 2020; AWMF (DE)","Sedierung und Analgosedierung für diagnostische und interventionelle Prozeduren bei Kindern. S2k-LL (DGAI)","","","","","Germany","","","2026-01-08 03:00:51","2026-01-08 03:00:51","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XDWZ43KX","webpage","2023","scientificresources@sitcancer.org; Society for Immunotherapy of Cancer (SITC)","Society for Immunotherapy of Cancer (SITC) clinical practice guideline on immunotherapy for the treatment of gynecologic cancer","","","","","","","2023","2026-01-08 03:00:51","2026-01-08 03:00:51","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8FD93TMN","webpage","2015","Ina Kopp (imwi@awmf.org); Scaphoid fracture; 2020; AWMF (DE)","Skaphoidfraktur. S3-LL (DGU)","","","","","Germany","","2015","2026-01-08 03:00:52","2026-01-08 03:00:52","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F7Z3CHL4","webpage","2009","Asun Gutiérrez Iglesias (ma-gutierreziglesias@euskadi.eus); GROUP MONITORING OF PSYCHOTIC PATIENTS IN THE PUBLIC HEALTH NETWORK OF THE BASQUE AUTONOMOUS COMMUNITY; 2020; OSTEBA (ES)","Seguimiento grupal de pacientes psicóticos en la Red Pública de salud mental de la Comunidad Autónoma Vasca (Informe n° D-09-06)","","","","","Spain","","2009","2026-01-08 03:00:52","2026-01-08 03:00:52","","","","","","","","","","","","","","","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PFKU262V","webpage","2021","scientificresources@sitcancer.org; Society for Immunotherapy of Cancer (SITC)","Society for Immunotherapy of Cancer (SITC) clinical practice guideline on immunotherapy for the treatment of hepatocellular carcinoma","","","","","","","2021","2026-01-08 03:00:53","2026-01-08 03:00:53","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZZBNF5X7","webpage","2012","Mirte Tilma (m.tilma@iknl.nl); 2020; IKNL (NL)","Skin cancer . National consensus-based nutrition guideline","","","","","Netherlands","","2012","2026-01-08 03:00:53","2026-01-08 03:00:53","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XY8W6V2C","webpage","2018","Raija Sipilä (raija.sipila@duodecim.fi); Sexually transmitted infections; 2020; CC (FI)","Seksitaudit","","","","","Finland","","2018","2026-01-08 03:00:54","2026-01-08 03:00:54","","","","","","","","","","","","","","","Finnish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5RPZFWKY","webpage","2022","scientificresources@sitcancer.org; Society for Immunotherapy of Cancer (SITC)","Society for Immunotherapy of Cancer (SITC) clinical practice guideline on immunotherapy for the treatment of lung cancer and mesothelioma","","","","","","","2022","2026-01-08 03:00:54","2026-01-08 03:00:54","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IF2DBQ6U","webpage","2011","2020; NICE (UK)","Skin cancer prevention (PH32)","","","","","United Kingdom","","2011","2026-01-08 03:00:54","2026-01-08 03:00:54","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y4QUWVLN","webpage","2015","Jolanda Wittenberg (j.wittenberg@nhg.org); 2020; NHG (NL)","Seksuele klachten (M87)","","","","","Netherlands","","2015","2026-01-08 03:00:55","2026-01-08 03:00:55","","","","","","","","","","","","","","","Dutch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KKRDCLXK","webpage","2020","scientificresources@sitcancer.org; Society for Immunotherapy of Cancer (SITC)","Society for Immunotherapy of Cancer (SITC) clinical practice guideline on immunotherapy for the treatment of lymphoma","","","","","","","2020","2026-01-08 03:00:55","2026-01-08 03:00:55","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R5RDU9TY","webpage","2020","Raija Sipilä (raija.sipila@duodecim.fi); Schizophrenia; 2020; CC (FI)","Skitsofrenia","","","","","Finland","","2020","2026-01-08 03:00:56","2026-01-08 03:00:56","","","","","","","","","","","","","","","Finnish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XQRZYKE3","webpage","","Ina Kopp (imwi@awmf.org); Secondary prevention of ischemic stroke and transient ischemic attack - Part 1: Antiplatelets, atrial fibrillation, hypercholesterolaemia and hypertension","Sekundärprophylaxe ischämischer Schlaganfall und transitorische ischämische Attacke – Teil 1: Plättchenhemmer, Vorhofflimmern, Hypercholesterinämie und Hypertonie. S2k-LL (DGN, DSG)","","","","","","","","2026-01-08 03:00:56","2026-01-08 03:00:56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5K8IXEZV","webpage","2023","scientificresources@sitcancer.org; Society for Immunotherapy of Cancer (SITC)","Society for Immunotherapy of Cancer (SITC) clinical practice guideline on immunotherapy for the treatment of melanoma, version 3.0","","","","","","","2023","2026-01-08 03:00:56","2026-01-08 03:00:56","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CHCPZ4Z4","webpage","2019","Ina Kopp (imwi@awmf.org); Sclerotherapy of varicosis; 30/06/2026; 2020; AWMF (DE)","Sklerosierungsbehandlung der Varikose. S2k-LL (DGP)","","","","","Germany","","2019","2026-01-08 03:00:57","2026-01-08 03:00:57","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IJQ2LIGA","webpage","2021","scientificresources@sitcancer.org; Society for Immunotherapy of Cancer (SITC)","Society for Immunotherapy of Cancer (SITC) clinical practice guideline on immunotherapy for the treatment of urothelial cancer","","","","","","","2021","2026-01-08 03:00:57","2026-01-08 03:00:57","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W9ISAWXW","webpage","2014","Jolanda Wittenberg (j.wittenberg@nhg.org); Sleep disorders and therapeutics; 2020; NHG (NL)","Slaapproblemen (M23)","","","","","Netherlands","","2014","2026-01-08 03:00:58","2026-01-08 03:00:58","","","","","","","","","","","","","","","Dutch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"46J58F4B","webpage","","Ina Kopp (imwi@awmf.org); Secondary prevention of ischemic stroke and transient ischemic attack - part 2: lifestyle, arterial stenosis, other antithrombotic indications, hormones, diabetes mellitus, sleep apnea","Sekundärprophylaxe ischämischer Schlaganfall und transitorische ischämische Attacke – Teil 2: Lebensstil, arterielle Stenosen, andere Antithrombotika-Indikationen, Hormone, Diabetes mellitus, Schlafapnoe. S2k-LL (DGN, DSG)","","","","","","","","2026-01-08 03:00:58","2026-01-08 03:00:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CSTGCTG4","webpage","2016","guidelines@asco.org; 2020; ASCO (US)","Society of Surgical Oncology–American Society for Radiation Oncology–American Society of Clinical Oncology Consensus Guideline on Margins for Breast-Conserving Surgery With Whole-Breast Irradiation in Ductal Carcinoma In Situ","","","","","United States","","2016","2026-01-08 03:00:59","2026-01-08 03:00:59","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5KF6NJNY","webpage","2008","Sleep disorders; 2020; IKNL (NL)","Slaapproblemen. National consensus-based guideline","","","","","Netherlands","","2008","2026-01-08 03:00:59","2026-01-08 03:00:59","","","","","","","","","","","","","","","Dutch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KASH3X5T","webpage","2006","2020; JBI (AU)","Solutions, techniques and pressure in wound cleansing (Best Practice 10(2))","","","","","Australia","","2006","2026-01-08 03:01:00","2026-01-08 03:01:00","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67QH7DLL","webpage","2012","Mirte Tilma (m.tilma@iknl.nl); Bringing bad news conversation; 2020; IKNL (NL)","Slecht nieuws gesprek consensus-based guideline","","","","","Netherlands","","2012","2026-01-08 03:01:01","2026-01-08 03:01:01","","","","","","","","","","","","","","","Dutch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZA8XXY3L","webpage","2021","guidelines@asco.org; ASCO (US)","Selection of Optimal Adjuvant Chemotherapy and Targeted Therapy for Early Breast Cancer: ASCO Guideline Rapid Update","","","","","United States","","2021","2026-01-08 03:01:01","2026-01-08 03:01:01","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R9QYR5ZY","webpage","2021","Vicky Jespers (KCE); KCE (BE)","Somatic health care in a psychiatric setting","","","","","Belgium","","2021","2026-01-08 03:01:01","2026-01-08 03:01:01","","","","","","","","","","","","","","","Dutch,English,French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ALIFMFAR","webpage","2014","Jolanda Wittenberg (j.wittenberg@nhg.org); Hearing disorders; 2020; NHG (NL)","Slechthorendheid (M61)","","","","","Netherlands","","2014","2026-01-08 03:01:02","2026-01-08 03:01:02","","","","","","","","","","","","","","","Dutch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4SZ6MBGQ","webpage","2020","guidelines@asco.org; 2020; ASCO (US)","Selection of Optimal Adjuvant Chemotherapy and Targeted Therapy for Early Breast Cancer: ASCO Guideline Update","","","","","United States","","2020","2026-01-08 03:01:02","2026-01-08 03:01:02","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VN4JBACX","webpage","2013","Jolanda Wittenberg (j.wittenberg@nhg.org); Medically Unexplained Symptoms (NL: Somatisch onvoldoende verklaarde lichamelijke klachten (SOLK)); 2020; NHG (NL)","Somatisch onvoldoende verklaarde lichamelijke klachten (SOLK) (M102)","","","","","Netherlands","","2013","2026-01-08 03:01:03","2026-01-08 03:01:03","","","","","","","","","","","","","","","Dutch,English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BZ83EZ3I","webpage","2008","2020; JBI (AU)","Smoking cessation interventions and strategies (Best Practice 12(8))","","","","","Australia","","2008","2026-01-08 03:01:03","2026-01-08 03:01:03","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7FJTNZV4","webpage","2022","2022; NICE (UK)","Self-harm: assessment, management and preventing recurrence (NG225)","","","","","United Kingdom","","2022","2026-01-08 03:01:04","2026-01-08 03:01:04","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S5QUVXXN","webpage","","Ina Kopp (imwi@awmf.org); Somatic, instrumental and laboratory diagnostics in mental illnesses; 2022; AWMF (DE)","Somatische, apparative und Labordiagnostik bei psychischen Erkrankung. S2e-LL (DGPPN)","","","","","Germany","","","2026-01-08 03:01:05","2026-01-08 03:01:05","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4VDVPSW8","webpage","2001","2020; JBI (AU)","Smoking Cessation Interventions and Strategies (Best Practice 5(3))","","","","","Australia","","2001","2026-01-08 03:01:05","2026-01-08 03:01:05","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2N94BR4C","webpage","2016","Cindy Walker-Dilks (pebconc@mcmaster.ca); 2020; McMaster University (CA)","Self-Management Education for Patients with Cancer: Evidence Summary","","","","","Canada","","2016","2026-01-08 03:01:06","2026-01-08 03:01:06","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L7GAUA84","webpage","2018","2020; NICE (UK)","Sore throat (acute): antimicrobial prescribing (NG84)","","","","","United Kingdom","","2018","2026-01-08 03:01:07","2026-01-08 03:01:07","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2VH4HR96","webpage","2006","Social isolation; 2020; IKNL (NL)","Sociaal isolement. National consensus-based guideline","","","","","Netherlands","","2006","2026-01-08 03:01:07","2026-01-08 03:01:07","","","","","","","","","","","","","","","Dutch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6AFX6YY6","webpage","2011","2020; JBI (AU)","Self-management of Hemodialysis for End Stage Renal Disease (Best Practice 15(8))","","","","","Australia","","2011","2026-01-08 03:01:08","2026-01-08 03:01:08","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4KZTABVF","webpage","2009","Nutritional monitoring - Determinants and indications for the risk of obesity in adolescents in Emilia-Romagna; 2020; RER Assr (IT)","Sorveglianza nutrizionale - Determinanti e indicatori di rischio obesità nella popolazione adolescenziale in Emilia-Romagna","","","","","Italy","","2009","2026-01-08 03:01:08","2026-01-08 03:01:08","","","","","","","","","","","","","","","Italian","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H98BFBSS","webpage","2012","2020; NICE (UK)","Social and emotional wellbeing - early years (PH40)","","","","","United Kingdom","","2012","2026-01-08 03:01:09","2026-01-08 03:01:09","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4K7C4PSW","webpage","","Ina Kopp (imwi@awmf.org); Rare liver diseases (LeiSe Leber) – autoimmune liver diseases from pediatrics to adulthood","Seltene Lebererkrankungen (LeiSe LebEr) – autoimmune Lebererkrankungen von der Pädiatrie bis zum Erwachsenenalter. S2k-LL (DGVS)","","","","","","","","2026-01-08 03:01:09","2026-01-08 03:01:09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WZBSSJEC","webpage","2010","Scientific support of the College of Oncology: update of the national guidelines on testicular cancer; 2020; KCE (BE)","Soutien scientifique au Collège d’Oncologie: mise à jour des recommandations de bonne pratique pour la prise en charge du cancer du testicule","","","","","Belgium","","2010","2026-01-08 03:01:10","2026-01-08 03:01:10","","","","","","","","","","","","","","","French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HYKYVFRW","webpage","2013","2020; NICE (UK)","Social anxiety disorder: recognition, assessment and treatment (CG159)","","","","","United Kingdom","","2013","2026-01-08 03:01:10","2026-01-08 03:01:10","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LQIL297U","webpage","","Ina Kopp (imwi@awmf.org); Social participation and quality of life in inpatient care for the elderly under the conditions of the Covid-19 pandemic","Soziale Teilhabe und Lebensqualität in der stationären Altenhilfe unter den Bedingungen der Covid-19 Pandemie. S2e-LL (DGP)","","","","","","","","2026-01-08 03:01:11","2026-01-08 03:01:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W3RETRG9","webpage","2022","2022; NICE (UK)","Social work with adults experiencing complex needs (NG216)","","","","","United Kingdom","","2022","2026-01-08 03:01:11","2026-01-08 03:01:11","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X3FA4ZTT","webpage","2017","guidelines@asco.org; 2020; ASCO (US)","Sentinel Lymph Node Biopsy and Management of Regional Lymph Nodes in Melanoma: American Society of Clinical Oncology and Society of Surgical Oncology Clinical Practice Guideline Update","","","","","United States","","2017","2026-01-08 03:01:12","2026-01-08 03:01:12","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73XDYQFM","webpage","2022","2022; NICE (UK)","Social, emotional and mental wellbeing in primary and secondary education (NG223)","","","","","United Kingdom","","2022","2026-01-08 03:01:13","2026-01-08 03:01:13","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRFBGSEJ","webpage","2019","Ina Kopp (imwi@awmf.org); Social paediatric rehabilitation of extremely preterm infants with a birth weight under 1000 grams; 01/03/2026; 2020; AWMF (DE)","Sozialpädiatrische Nachsorge extrem unreifer Frühgeborener mit einem Geburtsgewicht unter 1000 Gramm. S2k-LL (DGSPJ)","","","","","Germany","","2019","2026-01-08 03:01:13","2026-01-08 03:01:13","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F3YZCMZG","webpage","2021","scientificresources@sitcancer.org; Society for Immunotherapy of Cancer (SITC)","Society for Immunotherapy of Cancer (SITC) clinical practice guideline on immune checkpoint inhibitor-related adverse events","","","","","","","2021","2026-01-08 03:01:14","2026-01-08 03:01:14","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BR3EKZ8M","webpage","2012","2020; NICE (UK)","Spasticity in under 19s: management  (CG145)","","","","","United Kingdom","","2012","2026-01-08 03:01:14","2026-01-08 03:01:14","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XZNGB43Z","webpage","2019","2020; NICE (UK)","Specialist neonatal respiratory care for babies born preterm (NG124)","","","","","United Kingdom","","2019","2026-01-08 03:01:15","2026-01-08 03:01:15","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42I6HPGD","webpage","","Ina Kopp (imwi@awmf.org); Special diagnostics and therapy of retinal complications in diabetes","Spezielle Diagnostik und Therapie von Netzhautkomplikationen bei Diabetes. S3-LL (DGO)","","","","","","","","2026-01-08 03:01:15","2026-01-08 03:01:15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AWQWCUX9","webpage","","Ina Kopp (imwi@awmf.org); specific back pain","Spezifischer Kreuzschmerz. S2k-LL (DGOU)","","","","","","","","2026-01-08 03:01:16","2026-01-08 03:01:16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KSTLY9WC","webpage","2009","2020; Academy of Nutrition and Dietetics","Spinal Cord Injury (SCI). Evidence-Based Nutrition Practice Guideline","","","","","United States","","2009","2026-01-08 03:01:17","2026-01-08 03:01:17","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DUI5UP8W","webpage","2016","2020; NICE (UK)","Spinal injury: assessment and initial management (NG41)","","","","","United Kingdom","","2016","2026-01-08 03:01:17","2026-01-08 03:01:17","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9JID9QIX","webpage","2006","Mirte Tilma (m.tilma@iknl.nl); Spinal epidural metastases; 2020; IKNL (NL)","Spinale epidurale metastasen. National consensus-based guideline","","","","","Netherlands","","2006","2026-01-08 03:01:18","2026-01-08 03:01:18","","","","","","","","","","","","","","","Dutch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BQBNQSD8","webpage","","Ina Kopp (imwi@awmf.org); Spinal muscular atrophy (SMA) in children and adults; 2022; AWMF (DE)","Spinale Muskelatrophie (SMA) im Kindes- und Erwachsenenalter. S2k-LL (GNP)","","","","","Germany","","","2026-01-08 03:01:18","2026-01-08 03:01:18","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QPUSVWVX","webpage","2012","Spiritual care; 2020; IKNL (NL)","Spiritual care (english summary)","","","","","Netherlands","","2012","2026-01-08 03:01:18","2026-01-08 03:01:18","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LZYRDAKB","webpage","2010","Spiritual  care; 2020; IKNL (NL)","Spirituele zorg. National consensus-based guideline","","","","","Netherlands","","2010","2026-01-08 03:01:19","2026-01-08 03:01:19","","","","","","","","","","","","","","","Dutch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9I2XF2EE","webpage","2002","2020; JBI (AU)","Split thickness skin graft donor sites: post harvest management  (Best Practice 6(2))","","","","","Australia","","2002","2026-01-08 03:01:19","2026-01-08 03:01:19","","","","","","","","","","","","","","","English,Italian,Spanish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3C4P9A2Z","webpage","2017","Jolanda Wittenberg (j.wittenberg@nhg.org); Smoking cessation; 2020; NHG (NL)","Stoppen met roken (M85)","","","","","Netherlands","","2017","2026-01-08 03:01:20","2026-01-08 03:01:20","","","","","","","","","","","","","","","Dutch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WU84ENW3","webpage","2017","2020; NICE (UK)","Spondyloarthritis in over 16s: diagnosis and management (NG65)","","","","","United Kingdom","","2017","2026-01-08 03:01:20","2026-01-08 03:01:20","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CDAM8WJM","webpage","2018","Ina Kopp (imwi@awmf.org); Disorders of social behavior: recommendations for care and treatment; 31/12/2025; 2020; AWMF (DE)","Störungen des Sozialverhaltens: Empfehlungen zur Versorgung und Behandlung- S3-LL (DGKJP)","","","","","Germany","","2018","2026-01-08 03:01:20","2026-01-08 03:01:20","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q44M8V7P","webpage","2022","Ina Kopp (imwi@awmf.org); Sport for congenital and acquired heart disease; 22/11/2027; 2020; AWMF (DE)","Sport bei angeborenen und erworbenen Herzerkrankungen. S2k-LL (DGPK)","","","","","Germany","","2022","2026-01-08 03:01:21","2026-01-08 03:01:21","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EQT6I5ZA","webpage","2013","2020; HAS (FR)","Stratégie médicamenteuse du contrôle glycémique du diabète de type 2. Fiche mémo","","","","","France","","2013","2026-01-08 03:01:21","2026-01-08 03:01:21","","","","","","","","","","","","","","","French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
